Gene name	UniProtKB Gene Name symbol	UniProtKB/Swiss-Prot ID
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	Q12756
KIF1A	KIF1A	Q12756
KIF1A	KIF1A	Q12756
KIF1A	KIF1A	Q12756
KIF1A	KIF1A	Q12756
KIF1A	KIF1A	Q12756
KIF1A	KIF1A	Q12756
KIF1A	KIF1A	Q12756
KIF1A	KIF1A	Q12756
KIF1A	KIF1A	Q12756
KIF1A	KIF1A	Q12756
KIF1A	KIF1A	Q12756
KIF1A	KIF1A	Q12756
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
KIF1A	KIF1A	
TOX3	TOX3	O15405
TOX3	TOX3	O15405
TOX3	TOX3	O15405
TOX3	TOX3	O15405
TOX3	TOX3	O15405
TOX3	TOX3	O15405
TOX3	TOX3	
TOX3	TOX3	
TOX3	TOX3	
TOX3	TOX3	
TOX3	TOX3	
TOX3	TOX3	
USH2A	USH2A	
USH2A	USH2A	O75445
USH2A	USH2A	O75445
NLRP7	NLRP7	
NLRP7	NLRP7	
NLRP7	NLRP7	
NLRP7	NLRP7	Q8WX94
NLRP7	NLRP7	Q8WX94
G6PC	G6PC	P35575
G6PC	G6PC	P35575
G6PC	G6PC	P35575
G6PC	G6PC	P35575
G6PC	G6PC	
G6PC	G6PC	
CTLA4	CTLA4	P16410
CTLA4	CTLA4	P16410
CTLA4	CTLA4	P16410
CTLA4	CTLA4	P16410
FANCC	FANCC	Q00597
FANCC	FANCC	Q00597
FANCC	FANCC	Q00597
FANCC	FANCC	Q00597
FANCC	FANCC	Q00597
FANCC	FANCC	Q00597
FANCC	FANCC	Q00597
FANCC	FANCC	Q00597
FANCC	FANCC	Q00597
FANCC	FANCC	Q00597
FANCC	FANCC	Q00597
FANCC	FANCC	Q00597
FANCC	FANCC	Q00597
FANCC	FANCC	Q00597
FANCC	FANCC	Q00597
FANCC	FANCC	Q00597
FANCC	FANCC	Q00597
FANCC	FANCC	Q00597
FANCC	FANCC	Q00597
FANCC	FANCC	Q00597
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
GDAP1	GDAP1	Q8TB36
GDAP1	GDAP1	Q8TB36
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
GDAP1	GDAP1	Q8TB36
GDAP1	GDAP1	Q8TB36
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
FANCC	FANCC	
COL11A2	COL11A2	P13942
COL11A2	COL11A2	P13942
COL11A2	COL11A2	P13942
COL11A2	COL11A2	P13942
COL11A2	COL11A2	P13942
COL11A2	COL11A2	P13942
COL11A2	COL11A2	P13942
COL11A2	COL11A2	P13942
COL11A2	COL11A2	P13942
COL11A2	COL11A2	P13942
COL11A2	COL11A2	P13942
COL11A2	COL11A2	P13942
GDAP1	GDAP1	
GDAP1	GDAP1	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
COL11A2	COL11A2	
PROP1	PROP1	
PROP1	PROP1	
PROP1	PROP1	
TRAPPC9	TRAPPC9	Q96Q05
TRAPPC9	TRAPPC9	Q96Q05
TRAPPC9	TRAPPC9	
TRAPPC9	TRAPPC9	
TRAPPC9	TRAPPC9	Q96Q05
MLXIPL	MLXIPL	Q9NP71
MLXIPL	MLXIPL	Q9NP71
MLXIPL	MLXIPL	Q9NP71
MLXIPL	MLXIPL	Q9NP71
MLXIPL	MLXIPL	Q9NP71
MLXIPL	MLXIPL	Q9NP71
MLXIPL	MLXIPL	Q9NP71
MLXIPL	MLXIPL	Q9NP71
MLXIPL	MLXIPL	Q9NP71
MLXIPL	MLXIPL	Q9NP71
MLXIPL	MLXIPL	Q9NP71
MLXIPL	MLXIPL	Q9NP71
MLXIPL	MLXIPL	Q9NP71
MLXIPL	MLXIPL	Q9NP71
MLXIPL	MLXIPL	Q9NP71
MLXIPL	MLXIPL	Q9NP71
MLXIPL	MLXIPL	Q9NP71
MLXIPL	MLXIPL	Q9NP71
MLXIPL	MLXIPL	Q9NP71
MLXIPL	MLXIPL	Q9NP71
MLXIPL	MLXIPL	
MLXIPL	MLXIPL	
MLXIPL	MLXIPL	
MLXIPL	MLXIPL	
MLXIPL	MLXIPL	
MLXIPL	MLXIPL	
MLXIPL	MLXIPL	
MLXIPL	MLXIPL	
MLXIPL	MLXIPL	
MLXIPL	MLXIPL	
MLXIPL	MLXIPL	
MLXIPL	MLXIPL	
CBS	CBS	P35520
CBS	CBS	P35520
CBS	CBS	P35520
CBS	CBS	P35520
CBS	CBS	P35520
CBS	CBS	P35520
CBS	CBS	P35520
CBS	CBS	P35520
CBS	CBS	
CBS	CBS	
CBS	CBS	
CBS	CBS	
CBS	CBS	
CBS	CBS	
CBS	CBS	
CBS	CBS	
AGXT	AGXT	P21549
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	P78381
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
SLC35A2	SLC35A2	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
HBA2	HBA1	P69905
HBA2	HBA2	P69905
HBA2	HBA2	P69905
HBA2	HBA1	
HBA2	HBA2	
HBA2	HBA2	
HBA2	HBA1	
HBA2	HBA2	
HBA2	HBA2	
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	O95394
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
PGM3	PGM3	
DOP1A	DOP1A	Q5JWR5
DOP1A	DOP1A	Q5JWR5
DOP1A	DOP1A	
DOP1A	DOP1A	
DOP1A	DOP1A	
DOP1A	DOP1A	
DOP1A	DOP1A	
DOP1A	DOP1A	
CXCR4	CXCR4	P61073
CXCR4	CXCR4	P61073
MAPKAPK3	MAPKAPK3	Q16644
MAPKAPK3	MAPKAPK3	Q16644
MAPKAPK3	MAPKAPK3	Q16644
MAPKAPK3	MAPKAPK3	Q16644
MAPKAPK3	MAPKAPK3	
MAPKAPK3	MAPKAPK3	
MAPKAPK3	MAPKAPK3	
MAPKAPK3	MAPKAPK3	
MAPKAPK3	MAPKAPK3	Q16644
MAPKAPK3	MAPKAPK3	Q16644
MAPKAPK3	MAPKAPK3	Q16644
MAPKAPK3	MAPKAPK3	Q16644
MAPKAPK3	MAPKAPK3	
MAPKAPK3	MAPKAPK3	
MAPKAPK3	MAPKAPK3	
MAPKAPK3	MAPKAPK3	
MAPKAPK3	MAPKAPK3	
MAPKAPK3	MAPKAPK3	
MAPKAPK3	MAPKAPK3	
MAPKAPK3	MAPKAPK3	
MAPKAPK3	MAPKAPK3	Q16644
MAPKAPK3	MAPKAPK3	Q16644
MAPKAPK3	MAPKAPK3	Q16644
MAPKAPK3	MAPKAPK3	Q16644
PTPN11	PTPN11	Q06124
PTPN11	PTPN11	Q06124
PTPN11	PTPN11	Q06124
PTPN11	PTPN11	Q06124
PTPN11	PTPN11	Q06124
PTPN11	PTPN11	Q06124
PTPN11	PTPN11	Q06124
PTPN11	PTPN11	Q06124
PTPN11	PTPN11	Q06124
PTPN11	PTPN11	
PTPN11	PTPN11	
PTPN11	PTPN11	
PTPN11	PTPN11	
PTPN11	PTPN11	
PTPN11	PTPN11	
PTPN11	PTPN11	
PTPN11	PTPN11	
PTPN11	PTPN11	
CDK5RAP2	CDK5RAP2	Q96SN8
CDK5RAP2	CDK5RAP2	Q96SN8
CDK5RAP2	CDK5RAP2	Q96SN8
CDK5RAP2	CDK5RAP2	Q96SN8
CDK5RAP2	CDK5RAP2	Q96SN8
CDK5RAP2	CDK5RAP2	Q96SN8
CDK5RAP2	CDK5RAP2	Q96SN8
CDK5RAP2	CDK5RAP2	Q96SN8
CDK5RAP2	CDK5RAP2	Q96SN8
CDK5RAP2	CDK5RAP2	Q96SN8
CDK5RAP2	CDK5RAP2	Q96SN8
CDK5RAP2	CDK5RAP2	Q96SN8
CDK5RAP2	CDK5RAP2	Q96SN8
CDK5RAP2	CDK5RAP2	Q96SN8
CDK5RAP2	CDK5RAP2	Q96SN8
CDK5RAP2	CDK5RAP2	Q96SN8
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
CDK5RAP2	CDK5RAP2	
GAN	GAN	
GAN	GAN	
GAN	GAN	
GAN	GAN	
GAN	GAN	Q9H2C0
GAN	GAN	Q9H2C0
GAN	GAN	Q9H2C0
GAN	GAN	Q9H2C0
GAN	GAN	
GAN	GAN	
GAN	GAN	
GAN	GAN	
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	Q9UQB8
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
BAIAP2	BAIAP2	
